#{"t_start": 1650127719.715501, "env_id": "BipedalWalker-v3"}
r,l,t
-101.836825,57,10327.292342
-101.829935,57,10327.469607
-101.835165,57,10327.64552
-101.82878,57,10327.781013
-101.829077,57,10327.948483
-102.778598,51,10328.077677
-101.829286,57,10328.254405
-102.662527,50,10328.394975
-103.618277,59,10328.57897
-103.433628,61,10328.720463
-103.304771,60,10328.903558
-103.305292,60,10329.090173
-103.433808,61,10329.253549
-103.431987,61,10329.452379
-103.433655,61,10329.642275
-103.433466,61,10329.791509
-103.433311,61,10329.962921
-103.433351,61,10330.117142
-103.623104,59,10330.303824
-103.432031,61,10330.493099
-103.433577,61,10330.633122
-103.433427,61,10330.825078
-106.759174,46,10330.943453
-106.75559,46,10331.086645
-103.432054,61,10331.242456
-103.433672,61,10331.417074
-103.323928,60,10331.572951
-102.564039,65,10331.756559
-102.564207,65,10331.948009
-103.305247,60,10332.094161
-107.012091,45,10332.253054
-107.01195,45,10332.369634
-103.433563,61,10332.5546
-102.564231,65,10332.742136
-103.433295,61,10332.887317
-103.431924,61,10333.070802
-107.013344,45,10333.189015
-101.839901,57,10333.371047
-102.666627,50,10333.488366
-101.829646,57,10333.675589
-101.830217,57,10333.824819
-101.828874,57,10334.010303
-101.836292,57,10334.176694
-102.442456,53,10334.307634
-102.770597,51,10334.461337
-101.837424,57,10334.601704
-102.486755,53,10334.761806
-101.830035,57,10334.905539
-101.838496,57,10335.073775
-102.563964,65,10335.269978
-102.566349,65,10335.420487
-103.433447,61,10335.604432
-103.43338,61,10335.743303
-103.433773,61,10335.92063
-107.013286,45,10336.036374
-103.433614,61,10336.224363
-107.015049,45,10336.342453
-103.432081,61,10336.520107
-103.43167,61,10336.710129
-106.992824,45,10336.822765
-103.305247,60,10337.014233
-103.312944,60,10337.164758
-107.013294,45,10337.321211
-103.305288,60,10337.459818
-107.019514,45,10337.595644
-103.432105,61,10337.755985
-103.442816,61,10337.928128
-102.565315,65,10338.114171
-103.304829,60,10338.256637
-103.61936,59,10338.440706
-103.433522,61,10338.608984
-103.624945,59,10338.76648
-102.563695,65,10338.967313
-103.844519,59,10339.111944
-103.326042,60,10339.290803
-107.014511,45,10339.397756
-107.016577,45,10339.544214
-101.837013,57,10339.69526
-101.828374,57,10339.875822
-101.836378,57,10340.040694
-102.666178,50,10340.166091
-101.839788,57,10340.337206
-101.840138,57,10340.476987
-101.82969,57,10340.6399
-102.780544,51,10340.773708
-101.835808,57,10340.938374
-101.828612,57,10341.096121
-101.84003,57,10341.309691
-101.830506,57,10341.493285
-101.829351,57,10341.627199
-103.43171,61,10341.821934
-103.433592,61,10341.972462
-107.018821,45,10342.135351
-103.443067,61,10342.277329
-103.304739,60,10342.457063
-103.43342,61,10342.627787
-106.759677,46,10342.737102
-103.312781,60,10342.92893
-103.305247,60,10343.070457
-102.565342,65,10343.264422
-103.305249,60,10343.436917
-107.013195,45,10343.54238
-103.450589,61,10343.731297
-106.75802,46,10343.860529
-103.304674,60,10344.049421
-103.433545,61,10344.192501
-103.304712,60,10344.379533
-103.433426,61,10344.516429
-102.565365,65,10344.70266
-107.015603,45,10344.854036
-103.312902,60,10344.998183
-107.015308,45,10345.147295
-102.566445,65,10345.310218
-107.014972,45,10345.453549
-103.433352,61,10345.596339
-103.433665,61,10345.772254
-103.305208,60,10345.973993
-102.776928,51,10346.093808
-101.830009,57,10346.269728
-101.830352,57,10346.413455
-101.828887,57,10346.581851
-102.776189,51,10346.702809
-101.836505,57,10346.881735
-102.480505,53,10347.027532
-101.83534,57,10347.216759
-102.486392,53,10347.346793
-102.775786,51,10347.513071
-101.83776,57,10347.68807
-102.780167,51,10347.819201
-101.83994,57,10348.005588
-101.837451,57,10348.14646
-103.434251,61,10348.336558
-103.449925,61,10348.494217
-107.018127,45,10348.638037
-103.433677,61,10348.788513
-107.015253,45,10348.94065
-103.30529,60,10349.136678
-107.012229,45,10349.250553
-103.305121,60,10349.436756
-103.312942,60,10349.590343
-107.015582,45,10349.756838
-103.325633,60,10349.905872
-103.305367,60,10350.09444
-103.305404,60,10350.236177
-103.431978,61,10350.422303
-107.018768,45,10350.560446
-103.305527,60,10350.704874
-102.56647,65,10350.906761
-103.305318,60,10351.076472
-103.304649,60,10351.25725
-103.433318,61,10351.438519
-103.433345,61,10351.580586
-107.014689,45,10351.726943
-103.433382,61,10351.873211
-107.0183,45,10352.046058
-103.305264,60,10352.223025
-103.305232,60,10352.403776
-101.837002,57,10352.573243
-101.829323,57,10352.749835
-101.836971,57,10352.932298
-102.781969,51,10353.074255
-101.840001,57,10353.259104
-102.442749,53,10353.395387
-101.835105,57,10353.573941
-101.828722,57,10353.720562
-101.837586,57,10353.899787
-101.83534,57,10354.03227
-101.828522,57,10354.236535
-101.830431,57,10354.405374
-102.778823,51,10354.534081
-102.783821,51,10354.691384
-101.837053,57,10354.827805
-103.325579,60,10355.014651
-103.305311,60,10355.166423
-103.3055,60,10355.346787
-106.75908,46,10355.456669
-103.326388,60,10355.626386
-102.563952,65,10355.815203
-107.015314,45,10355.929209
-107.018869,45,10356.070592
-103.305336,60,10356.233999
-103.433375,61,10356.418401
-103.433271,61,10356.561971
-106.758225,46,10356.708267
-107.014744,45,10356.826552
-106.759379,46,10356.982725
-106.75912,46,10357.09121
-103.433503,61,10357.284775
-103.433343,61,10357.435677
-102.563651,65,10357.617334
-103.305142,60,10357.789359
-103.433356,61,10357.94427
-103.433521,61,10358.130589
-103.433443,61,10358.327872
-103.449775,61,10358.465599
-106.993659,45,10358.602344
-103.324002,60,10358.748427
-102.780795,51,10358.909455
-101.835319,57,10359.050344
-101.836192,57,10359.229377
-101.829498,57,10359.370305
-101.836111,57,10359.539546
-101.837016,57,10359.720625
-102.774933,51,10359.875486
-101.837201,57,10360.042764
-101.828708,57,10360.187704
-101.830318,57,10360.370268
-102.778342,51,10360.497867
-101.840182,57,10360.658609
-102.486369,53,10360.786016
-102.48667,53,10360.957765
-101.828753,57,10361.132179
-101.82949,57,10361.293082
-103.449821,61,10361.476802
-103.431938,61,10361.635761
-102.563661,65,10361.821228
-103.432332,61,10362.014564
-103.43337,61,10362.167329
-103.865827,59,10362.356856
-103.433438,61,10362.506757
-103.326173,60,10362.678063
-103.325268,60,10362.859821
-103.312868,60,10363.002315
-103.624031,59,10363.171955
-103.305014,60,10363.328017
-103.433389,61,10363.512125
-103.305344,60,10363.681733
-107.013993,45,10363.794139
-107.018615,45,10363.900318
-103.433356,61,10364.086052
-102.563876,65,10364.282359
-103.433448,61,10364.437761
-102.563668,65,10364.626241
-107.01611,45,10364.734039
-106.760203,46,10364.882246
-103.305027,60,10365.064533
-103.433477,61,10365.213053
-101.827895,57,10365.395161
-101.829224,57,10365.540712
-101.840081,57,10365.711116
-101.837239,57,10365.858129
-101.835538,57,10366.031959
-101.835322,57,10366.197449
-102.780719,51,10366.337302
-102.782622,51,10366.496397
-101.830318,57,10366.643254
-101.840007,57,10366.819345
-101.835573,57,10366.949386
-101.836338,57,10367.129304
-102.486924,53,10367.27284
-101.828545,57,10367.436856
-102.486876,53,10367.577132
-101.829742,57,10367.735354
-101.829557,57,10367.915042
-103.617692,59,10368.063239
-102.564391,65,10368.260542
-107.012826,45,10368.375334
-103.43351,61,10368.564128
-103.449797,61,10368.733997
-107.016101,45,10368.855301
-103.441161,61,10369.03093
-102.563651,65,10369.188014
-107.016121,45,10369.336131
-107.019154,45,10369.460177
-102.563807,65,10369.656211
-103.305564,60,10369.803546
-107.015989,45,10369.965839
-103.312907,60,10370.116477
-107.016082,45,10370.26122
-103.433313,61,10370.407656
-106.759701,46,10370.562697
-103.433782,61,10370.736826
-103.433533,61,10370.889211
-102.588397,70,10371.102775
-103.448746,61,10371.251879
-107.012142,45,10371.394683
-107.013316,45,10371.505558
-101.840237,57,10371.695701
-102.785333,51,10371.822067
-102.777769,51,10371.982225
-101.827896,57,10372.163144
-102.779183,51,10372.289127
-101.840073,57,10372.455195
-101.840115,57,10372.591387
-101.835543,57,10372.768196
-102.442472,53,10372.88899
-101.829709,57,10373.061839
-101.828855,57,10373.206885
-102.484326,53,10373.368938
-101.836124,57,10373.540372
-102.480387,53,10373.676848
-101.837196,57,10373.836533
-101.835975,57,10373.989702
-101.829496,57,10374.154117
-101.839484,57,10374.288996
-102.563607,65,10374.48876
-103.843421,59,10374.679127
-103.305476,60,10374.821385
-103.305337,60,10375.007486
-103.305431,60,10375.152757
-103.433642,61,10375.331901
-107.014676,45,10375.441294
-102.56552,65,10375.623376
-107.013313,45,10375.781781
-107.01944,45,10375.893517
-106.731691,46,10376.005243
-102.563835,65,10376.187237
-103.432027,61,10376.370704
-102.563714,65,10376.521116
-103.32556,60,10376.708896
-103.305401,60,10376.886806
-103.43343,61,10377.031214
-107.015102,45,10377.176034
-107.018617,45,10377.285464
-103.433547,61,10377.474165
-107.012375,45,10377.587242
-103.433455,61,10377.766493
-101.82842,57,10377.911308
-101.828595,57,10378.085087
-101.829275,57,10378.228968
-102.663723,50,10378.377439
-102.658083,50,10378.494815
-101.828354,57,10378.661928
-101.828952,57,10378.839236
-102.778386,51,10378.969752
-101.828162,57,10379.132004
-102.66869,50,10379.254716
-101.83616,57,10379.416044
-101.835681,57,10379.554959
-101.835833,57,10379.718334
-101.830013,57,10379.874264
-101.829324,57,10380.05837
-101.829677,57,10380.23468
-101.828786,57,10380.370417
-101.829831,57,10380.531376
-102.779551,51,10380.653328
-103.305096,60,10380.82687
-102.565499,65,10380.994682
-103.433378,61,10381.175439
-107.013841,45,10381.318513
-103.325986,60,10381.45718
-103.312844,60,10381.627031
-103.305115,60,10381.781041
-103.30541,60,10381.956342
-103.312876,60,10382.142532
-103.305616,60,10382.292968
-103.434229,61,10382.47613
-103.305586,60,10382.617131
-106.758042,46,10382.754711
-103.312917,60,10382.913352
-103.305249,60,10383.095249
-102.564176,65,10383.27815
-103.312759,60,10383.431499
-102.564078,65,10383.611469
-107.01257,45,10383.717346
-103.433741,61,10383.897856
-103.305181,60,10384.072851
-102.668201,50,10384.196855
-101.830143,57,10384.360773
-101.840157,57,10384.493829
-102.67012,50,10384.653634
-101.828346,57,10384.793
-102.774615,51,10384.955438
-102.443906,53,10385.084447
-102.782495,51,10385.243476
-102.486448,53,10385.371193
-101.835977,57,10385.53606
-102.781185,51,10385.663689
-101.828238,57,10385.819925
-101.829194,57,10385.998704
-102.442546,53,10386.143501
-101.835392,57,10386.313529
-102.484515,53,10386.447506
-101.836949,57,10386.611109
-102.778981,51,10386.741146
-101.837846,57,10386.915849
-101.837103,57,10387.066118
-107.011965,45,10387.214806
-103.433367,61,10387.397604
-106.986693,45,10387.514138
-103.843552,59,10387.694024
-102.588366,70,10387.859054
-107.019115,45,10388.009768
-103.312845,60,10388.162438
-107.013435,45,10388.309433
-103.433248,61,10388.474482
-102.563722,65,10388.658302
-103.433705,61,10388.841209
-103.434234,61,10388.976644
-106.73038,46,10389.123123
-106.758311,46,10389.242614
-107.01223,45,10389.392146
-107.012972,45,10389.49988
-103.433471,61,10389.680888
-103.433325,61,10389.825825
-103.30527,60,10390.001151
-102.563949,65,10390.223136
-102.779251,51,10390.350391
-101.837589,57,10390.514767
-102.669709,50,10390.634291
-102.780125,51,10390.784394
-102.667977,50,10390.904954
-102.778829,51,10391.061323
-102.666134,50,10391.187913
-102.486557,53,10391.340979
-102.486219,53,10391.46517
-101.830186,57,10391.632136
-101.827982,57,10391.77066
-102.778841,51,10391.916359
-101.836462,57,10392.050165
-101.835545,57,10392.242306
-102.773202,51,10392.362908
-102.44205,53,10392.526299
-102.663814,50,10392.671703
-101.828708,57,10392.808224
-101.836949,57,10392.978953
-101.835932,57,10393.128381
-101.829163,57,10393.302074
-102.564239,65,10393.453614
-103.305258,60,10393.631038
-103.433473,61,10393.800927
-103.312895,60,10393.960283
-103.305518,60,10394.138738
-102.563983,65,10394.303768
-107.016477,45,10394.440108
-103.432954,61,10394.617794
-103.305454,60,10394.756582
-107.015407,45,10394.895967
-103.433446,61,10395.035022
-106.759594,46,10395.189238
-103.43339,61,10395.333755
-103.326464,60,10395.50932
-102.564148,65,10395.692211
-103.450608,61,10395.840043
-103.305309,60,10396.012441
-107.016481,45,10396.129078
-107.018142,45,10396.281474
-101.828642,57,10396.416907
-101.83628,57,10396.57898
-101.837359,57,10396.720385
-101.828149,57,10396.882007
-101.829955,57,10397.01692
-101.836114,57,10397.185779
-101.828473,57,10397.354434
-102.781612,51,10397.479624
-101.829767,57,10397.650267
-101.82974,57,10397.784509
-101.83552,57,10397.956889
-101.836287,57,10398.083972
-101.840198,57,10398.25543
-101.82813,57,10398.429261
-102.775788,51,10398.541739
-102.669022,50,10398.693791
-102.775805,51,10398.811203
-101.836974,57,10398.971888
-101.830339,57,10399.105343
-101.828423,57,10399.276875
-101.836589,57,10399.41281
-102.783842,51,10399.566046
-103.623964,59,10399.70679
-103.323989,60,10399.871358
-107.012463,45,10400.01338
-103.305126,60,10400.156906
-103.433369,61,10400.370901
-103.297603,60,10400.516848
-102.56355,65,10400.692624
-103.305305,60,10400.874862
-106.757089,46,10400.986049
-107.015741,45,10401.09127
-107.014599,45,10401.243868
-103.448719,61,10401.46495
-103.450439,61,10401.62147
-103.433466,61,10401.790669
-106.758079,46,10401.895657
-106.756821,46,10402.031315
-107.015243,45,10402.145916
-103.433467,61,10402.334065
-101.829004,57,10402.478017
-101.829248,57,10402.649226
-102.661361,50,10402.767887
-101.835356,57,10402.938132
-101.829703,57,10403.108018
-102.783514,51,10403.232461
-102.442051,53,10403.399774
-101.836192,57,10403.53843
-102.48611,53,10403.695385
-101.829437,57,10403.833465
-102.48665,53,10403.987106
-101.82898,57,10404.124314
-101.828429,57,10404.292334
-102.443951,53,10404.414477
-102.779089,51,10404.566573
-101.840067,57,10404.738087
-101.828299,57,10404.868882
-101.835476,57,10405.048196
-102.669854,50,10405.167885
-101.840074,57,10405.336647
-101.828188,57,10405.482218
-102.668698,50,10405.627038
-102.773455,51,10405.747704
-103.433659,61,10405.913998
-103.433449,61,10406.09557
-103.433457,61,10406.243022
-107.015846,45,10406.384205
-106.759627,46,10406.491562
-107.01491,45,10406.604063
-103.305415,60,10406.772053
-103.626513,59,10406.954906
-107.018693,45,10407.061753
-107.013285,45,10407.209218
-103.432131,61,10407.349601
-103.305584,60,10407.538961
-102.565368,65,10407.69049
-107.015852,45,10407.832246
-103.305268,60,10407.974087
-103.305106,60,10408.158399
-107.014484,45,10408.300966
-102.659316,50,10408.418055
-101.828572,57,10408.60044
-102.775395,51,10408.730119
-101.830211,57,10408.896703
-101.828351,57,10409.04773
-101.828417,57,10409.217681
-102.777344,51,10409.340734
-101.83652,57,10409.515003
-101.83674,57,10409.653421
-102.779908,51,10409.839385
-102.441976,53,10410.000536
-101.839957,57,10410.135146
-101.837708,57,10410.310746
-102.443524,53,10410.443323
-101.840003,57,10410.645792
-102.779782,51,10410.776097
-101.836432,57,10410.958651
-101.837653,57,10411.098329
-102.781178,51,10411.269744
-101.830082,57,10411.406061
-101.829523,57,10411.59
-101.828147,57,10411.76267
-101.836963,57,10411.902278
-101.830358,57,10412.090888
-107.016603,45,10412.212452
-103.44854,61,10412.403838
-103.43166,61,10412.545011
-103.433509,61,10412.738641
-103.324145,60,10412.920094
-103.433259,61,10413.071915
-103.305202,60,10413.246214
-102.56437,65,10413.432388
-107.017993,45,10413.54179
-106.757823,46,10413.650541
-103.432,61,10413.844072
-103.425934,61,10414.014942
-103.433432,61,10414.159914
-103.305541,60,10414.343848
-107.012395,45,10414.449457
-106.757711,46,10414.586499
-101.829914,57,10414.716125
-101.839908,57,10414.893006
-102.778348,51,10415.018308
-102.779985,51,10415.170877
-101.837841,57,10415.315854
-101.837626,57,10415.483479
-101.828005,57,10415.651095
-102.442551,53,10415.786798
-101.836755,57,10415.968695
-101.829013,57,10416.111883
-101.829125,57,10416.286707
-101.835963,57,10416.445278
-101.829652,57,10416.617305
-101.82896,57,10416.800842
-102.443446,53,10416.931309
-101.830521,57,10417.104904
-101.840094,57,10417.252773
-102.666469,50,10417.402679
-101.837243,57,10417.540874
-101.837891,57,10417.715366
-102.668059,50,10417.850838
-101.829408,57,10418.028618
-101.835932,57,10418.212155
-101.836394,57,10418.359449
-101.830384,57,10418.541225
-103.433439,61,10418.68718
-106.758408,46,10418.834933
-103.433455,61,10419.013855
-103.312944,60,10419.202173
-103.312742,60,10419.381642
-107.019383,45,10419.493114
-107.017076,45,10419.60912
-107.015144,45,10419.766253
-103.433393,61,10419.969193
-103.312716,60,10420.147461
-103.305195,60,10420.35408
-103.433416,61,10420.498171
-103.866807,59,10420.696486
-103.433445,61,10420.882945
-106.759366,46,10421.024841
-101.830271,57,10421.216269
-102.781678,51,10421.343823
-101.829797,57,10421.511981
-101.82948,57,10421.658606
-101.835539,57,10421.823885
-102.484492,53,10421.975014
-101.828544,57,10422.149045
-101.829007,57,10422.291888
-101.835248,57,10422.472952
-101.829007,57,10422.64355
-102.780976,51,10422.768339
-101.828679,57,10422.949681
-101.828714,57,10423.104836
-102.668494,50,10423.259225
-102.779059,51,10423.390117
-101.82836,57,10423.57205
-101.839788,57,10423.716044
-101.837029,57,10423.898485
-102.778523,51,10424.038993
-101.828185,57,10424.21887
-102.44328,53,10424.38654
-101.828129,57,10424.5201
-102.442216,53,10424.687083
-101.835276,57,10424.828856
-102.781124,51,10424.992099
-101.829844,57,10425.149862
